"sale_date","isbn","discount","item_id","order_id"
"5/6/2193","989-28-79-71565-6","","107174-62-1606","107174-14722"
"5/6/2193","989-28-79-23023-4","","107174-74-4489","107174-14723"
"5/6/2193","989-28-79-74374-1","","107174-12-62","107174-14724"
"5/6/2193","989-28-79-71565-6","","107174-3-8033","107174-14725"
"5/6/2193","989-28-79-23023-4","","107174-9-3151","107174-14726"
"5/6/2193","989-28-79-13801-1","","107174-98-3923","107174-14727"
"5/6/2193","989-28-79-68089-3","0,05","107174-16-8316","107174-14728"
"5/6/2193","989-28-79-91028-0","","107174-85-5740","107174-14729"
"5/6/2193","989-28-79-13801-1","","107174-12-2089","107174-14730"
"5/6/2193","989-28-79-13801-1","","107174-53-4418","107174-14731"
"5/6/2193","989-28-79-23023-4","","107174-78-4169","107174-14732"
"5/6/2193","989-28-79-13801-1","","107174-84-8162","107174-14733"
"5/6/2193","989-28-79-74374-1","","107174-1-6562","107174-14734"
"5/6/2193","989-28-79-13801-1","","107174-81-5150","107174-14735"
"5/6/2193","989-28-79-23023-4","","107174-49-2837","107174-14736"
"5/6/2193","989-28-79-74374-1","","107174-91-6870","107174-14737"
"5/6/2193","989-28-79-68089-3","0,05","107174-8-6406","107174-14738"
"5/6/2193","989-28-79-40897-8","","107174-96-5232","107174-14739"
"5/6/2193","989-28-79-40897-8","","107174-51-3715","107174-14740"
"5/6/2193","989-28-79-91028-0","","107174-95-3799","107174-14741"
"5/6/2193","989-28-79-13801-1","","107174-10-8120","107174-14742"
"5/6/2193","989-28-3705-222-9","","107174-55-7316","107174-14743"
"5/6/2193","989-28-3705-222-9","","107174-79-5561","107174-14744"
"5/6/2193","989-28-3705-222-9","","107174-44-234","107174-14745"
"5/6/2193","989-28-3705-222-9","","107174-18-8208","107174-14746"
"5/6/2193","989-28-3705-222-9","0,13","107174-42-3091","107174-14747"
"5/6/2193","989-28-3705-222-9","","107174-76-3780","107174-14748"
"5/6/2193","989-28-3705-222-9","","107174-74-4589","107174-14749"
"5/6/2193","989-28-3705-222-9","","107174-58-7464","107174-14750"
"5/6/2193","989-28-79-23023-4","","107174-82-3803","107174-14751"
"5/6/2193","989-28-3705-222-9","","107174-41-1618","107174-14752"
"5/6/2193","989-28-3705-987-7","","107174-3-5905","107174-14753"
"5/6/2193","989-28-3705-007-2","","107174-97-9190","107174-14753"
"5/6/2193","989-28-3705-987-7","","107174-24-8301","107174-14754"
"5/6/2193","989-28-79-86624-2","","107174-67-7915","107174-14755"
"5/6/2193","989-28-79-45675-7","","107174-70-4668","107174-14755"
"5/6/2193","989-28-79-27078-0","","107174-19-7257","107174-14756"
"5/6/2193","989-28-79-07610-8","","107174-64-7914","107174-14756"
"5/6/2193","989-28-79-69807-2","","107174-87-4607","107174-14757"
"5/6/2193","989-28-79-45675-7","","107174-87-4856","107174-14757"
"5/6/2193","989-28-229-3157-7","","107174-36-9819","107174-14758"
"5/6/2193","989-28-79-13871-4","","107174-9-6277","107174-14758"
"5/6/2193","989-28-229-7592-2","","107174-19-1148","107174-14759"
"5/6/2193","989-28-229-9769-6","","107174-75-2827","107174-14759"
"5/6/2193","989-28-79-91028-0","","107174-82-9133","107174-14760"
"5/6/2193","989-28-229-6632-6","","107174-90-9654","107174-14760"
"5/6/2193","989-28-79-74374-1","","107174-12-6806","107174-14761"
"5/6/2193","989-28-79-26824-4","","107174-34-7472","107174-14761"
"5/6/2193","989-28-79-74374-1","","107174-21-6306","107174-14762"
"5/6/2193","989-28-79-40897-8","","107174-86-9458","107174-14762"
"5/6/2193","989-28-79-74374-1","","107174-50-3504","107174-14763"
"5/6/2193","989-28-79-23023-4","","107174-61-6117","107174-14763"
"5/6/2193","989-28-79-26824-4","","107174-88-7918","107174-14764"
"5/6/2193","989-28-79-13871-4","","107174-9-6276","107174-14764"
"5/6/2193","989-28-229-9769-6","","107174-86-281","107174-14765"
"5/6/2193","989-28-229-9769-6","","107174-97-948","107174-14765"
"5/6/2193","989-28-229-9769-6","","107174-99-1812","107174-14765"
"5/6/2193","989-28-79-74374-1","","107174-14-7559","107174-14766"
"5/6/2193","989-28-79-23023-4","","107174-3-2508","107174-14766"
"5/6/2193","989-28-79-91028-0","","107174-70-4970","107174-14766"
"5/6/2193","989-28-79-23023-4","","107174-23-2197","107174-14767"
"5/6/2193","989-28-79-69807-2","","107174-49-7577","107174-14767"
"5/6/2193","989-28-3705-987-7","","107174-65-6059","107174-14767"
"5/6/2193","989-28-79-74374-1","","107174-90-317","107174-14767"
"6/6/2193","989-28-79-16826-1","0,15","107175-1-4666","107174-14789"
"6/6/2193","989-28-3705-987-7","","107175-98-1078","107175-14768"
"6/6/2193","989-28-3705-007-2","","107175-36-8175","107175-14769"
"6/6/2193","989-28-3705-007-2","","107175-7-4294","107175-14770"
"6/6/2193","989-28-3705-966-2","","107175-56-1819","107175-14771"
"6/6/2193","989-28-3705-369-1","","107175-61-7738","107175-14772"
"6/6/2193","989-28-3705-007-2","","107175-63-9213","107175-14773"
"6/6/2193","989-28-3705-007-2","","107175-44-2199","107175-14774"
"6/6/2193","989-28-3705-583-1","","107175-48-7625","107175-14775"
"6/6/2193","989-28-3705-007-2","","107175-25-6222","107175-14776"
"6/6/2193","989-28-3705-007-2","","107175-77-4203","107175-14777"
"6/6/2193","989-28-3705-987-7","","107175-13-9277","107175-14778"
"6/6/2193","989-28-3705-007-2","","107175-61-6805","107175-14779"
"6/6/2193","989-28-3705-007-2","","107175-60-8983","107175-14780"
"6/6/2193","989-28-3705-054-6","","107175-75-1223","107175-14781"
"6/6/2193","989-28-3705-987-7","","107175-30-3489","107175-14782"
"6/6/2193","989-28-3705-583-1","","107175-59-892","107175-14783"
"6/6/2193","989-28-3705-007-2","","107175-68-3654","107175-14784"
"6/6/2193","989-28-3705-054-6","","107175-36-6312","107175-14785"
"6/6/2193","989-28-3705-007-2","","107175-96-6718","107175-14786"
"6/6/2193","989-28-3705-987-7","","107175-55-6421","107175-14787"
"6/6/2193","989-28-79-45675-7","","107175-26-5179","107175-14788"
"6/6/2193","989-28-79-45675-7","","107175-97-4324","107175-14790"
"6/6/2193","989-28-79-82197-5","","107175-51-3628","107175-14791"
"6/6/2193","989-28-79-07610-8","","107175-56-3571","107175-14792"
"6/6/2193","989-28-79-82197-5","","107175-99-1065","107175-14793"
"6/6/2193","989-28-79-45675-7","","107175-73-8761","107175-14794"
"6/6/2193","989-28-79-18127-7","","107175-93-6772","107175-14795"
"6/6/2193","989-28-79-45675-7","","107175-27-3257","107175-14796"
"6/6/2193","989-28-79-01991-4","","107175-63-8233","107175-14797"
"6/6/2193","989-28-79-32105-5","","107175-53-6139","107175-14798"
"6/6/2193","989-28-79-16826-1","0,15","107175-1-3945","107175-14799"
"6/6/2193","989-28-79-01991-4","","107175-10-4877","107175-14800"
"6/6/2193","989-28-654-5018-9","","107175-58-5165","107175-14801"
"6/6/2193","989-28-654-3899-6","","107175-91-2288","107175-14802"
"6/6/2193","989-28-79-82749-6","","107175-34-5959","107175-14803"
"6/6/2193","989-28-79-82749-6","","107175-23-6259","107175-14804"
"6/6/2193","989-28-79-82749-6","","107175-82-3077","107175-14805"
"6/6/2193","989-28-79-13871-4","","107175-10-592","107175-14806"
"6/6/2193","989-28-79-69807-2","","107175-88-603","107175-14807"
"6/6/2193","989-28-79-13871-4","0,13","107175-42-8038","107175-14808"
"6/6/2193","989-28-79-69807-2","","107175-47-4623","107175-14809"
"6/6/2193","989-28-79-69807-2","","107175-75-4287","107175-14810"
"6/6/2193","989-28-79-69807-2","","107175-81-8803","107175-14811"
"6/6/2193","989-28-79-05670-4","","107175-24-8935","107175-14812"
"6/6/2193","989-28-79-69807-2","","107175-46-4629","107175-14813"
"6/6/2193","989-28-79-82749-6","","107175-34-5958","107175-14814"
"6/6/2193","989-28-79-69807-2","","107175-81-8802","107175-14815"
"6/6/2193","989-28-79-13871-4","","107175-5-6627","107175-14816"
"6/6/2193","989-28-79-13871-4","","107175-83-6753","107175-14817"
"6/6/2193","989-28-79-69807-2","","107175-88-602","107175-14818"
"6/6/2193","989-28-79-82749-6","","107175-82-3076","107175-14819"
"6/6/2193","989-28-79-13871-4","","107175-10-591","107175-14820"
"6/6/2193","989-28-79-13871-4","","107175-5-6626","107175-14821"
"6/6/2193","989-28-79-69807-2","","107175-47-4622","107175-14822"
"6/6/2193","989-28-79-05670-4","","107175-90-4521","107175-14823"
"6/6/2193","989-28-79-82749-6","","107175-91-5605","107175-14824"
"6/6/2193","989-28-79-05670-4","","107175-22-1213","107175-14825"
"6/6/2193","989-28-79-13871-4","0,13","107175-42-8037","107175-14826"
"6/6/2193","989-28-654-5771-3","","107175-80-88","107175-14827"
"6/6/2193","989-28-654-5771-3","","107175-69-1323","107175-14828"
"6/6/2193","989-28-654-5771-3","","107175-80-87","107175-14829"
"6/6/2193","989-28-654-5771-3","","107175-69-1322","107175-14830"
"6/6/2193","989-28-654-8573-0","","107175-1-2087","107175-14831"
"6/6/2193","989-28-654-9484-8","","107175-67-562","107175-14832"
"6/6/2193","989-28-654-5771-3","","107175-80-86","107175-14833"
"6/6/2193","989-28-654-5771-3","","107175-69-1321","107175-14834"
"6/6/2193","989-28-229-7592-2","","107175-23-7362","107175-14835"
"6/6/2193","989-28-229-1404-4","","107175-47-6965","107175-14836"
"6/6/2193","989-28-229-0197-6","0,1","107175-92-8083","107175-14837"
"6/6/2193","989-28-229-7592-2","","107175-22-8110","107175-14838"
"6/6/2193","989-28-229-7592-2","","107175-87-9654","107175-14839"
"6/6/2193","989-28-229-7592-2","","107175-50-2195","107175-14840"
"6/6/2193","989-28-229-1404-4","","107175-18-763","107175-14841"
"6/6/2193","989-28-229-5891-8","","107175-61-2603","107175-14842"
"6/6/2193","989-28-229-5891-8","","107175-29-8647","107175-14843"
"6/6/2193","989-28-229-6632-6","","107175-4-6503","107175-14844"
"6/6/2193","989-28-229-0197-6","0,1","107175-55-5085","107175-14845"
"6/6/2193","989-28-229-3157-7","","107175-51-3485","107175-14846"
"6/6/2193","989-28-229-6632-6","","107175-89-8714","107175-14847"
"6/6/2193","989-28-229-9769-6","","107175-24-8255","107175-14848"
"6/6/2193","989-28-229-1404-4","","107175-35-4751","107175-14849"
"6/6/2193","989-28-229-9769-6","","107175-46-8617","107175-14850"
"6/6/2193","989-28-229-1404-4","","107175-58-5042","107175-14851"
"6/6/2193","989-28-229-5891-8","","107175-78-5063","107175-14852"
"6/6/2193","989-28-229-1404-4","","107175-70-4668","107175-14853"
"6/6/2193","989-28-79-51397-9","","107175-24-3378","107175-14854"
"6/6/2193","989-28-79-23023-4","","107175-89-1235","107175-14855"
"6/6/2193","989-28-79-23023-4","","107175-33-8127","107175-14856"
"6/6/2193","989-28-79-23023-4","","107175-77-2132","107175-14857"
"6/6/2193","989-28-79-68089-3","0,05","107175-7-9371","107175-14858"
"6/6/2193","989-28-79-74374-1","","107175-72-6787","107175-14859"
"6/6/2193","989-28-79-74374-1","","107175-10-2973","107175-14860"
"6/6/2193","989-28-79-23023-4","","107175-64-1454","107175-14861"
"6/6/2193","989-28-79-23023-4","","107175-26-2009","107175-14862"
"6/6/2193","989-28-79-68089-3","0,05","107175-73-5489","107175-14863"
"6/6/2193","989-28-79-23023-4","","107175-1-2200","107175-14864"
"6/6/2193","989-28-79-23023-4","","107175-66-4733","107175-14865"
"6/6/2193","989-28-79-23023-4","","107175-68-4040","107175-14866"
"6/6/2193","989-28-79-71565-6","","107175-63-9935","107175-14867"
"6/6/2193","989-28-79-74374-1","","107175-99-2347","107175-14868"
"6/6/2193","989-28-79-40897-8","","107175-1-6216","107175-14869"
"6/6/2193","989-28-79-26824-4","","107175-72-7207","107175-14871"
"6/6/2193","989-28-79-13801-1","","107175-37-9024","107175-14872"
"6/6/2193","989-28-79-23023-4","","107175-86-1805","107175-14873"
"6/6/2193","989-28-79-26824-4","","107175-60-7110","107175-14874"
"6/6/2193","989-28-79-13801-1","","107175-15-164","107175-14875"
"6/6/2193","989-28-79-23023-4","","107175-81-5679","107175-14876"
"6/6/2193","989-28-79-23023-4","","107175-39-157","107175-14877"
"6/6/2193","989-28-79-23023-4","","107175-27-4202","107175-14878"
"6/6/2193","989-28-79-71565-6","","107175-31-8333","107175-14879"
"6/6/2193","989-28-79-74374-1","","107175-57-1121","107175-14880"
"6/6/2193","989-28-79-71565-6","","107175-24-5581","107175-14881"
"6/6/2193","989-28-79-68089-3","0,05","107175-43-4832","107175-14882"
"6/6/2193","989-28-79-23023-4","","107175-26-4034","107175-14883"
"6/6/2193","989-28-3705-222-9","","107175-67-7344","107175-14884"
"6/6/2193","989-28-79-03683-6","","107175-73-2080","107175-14885"
"6/6/2193","989-28-79-14379-4","","107175-24-175","107175-14886"
"6/6/2193","989-28-79-91028-0","","107175-67-6983","107175-14887"
"6/6/2193","989-28-3705-987-7","","107175-56-1827","107175-14888"
"6/6/2193","989-28-3705-007-2","","107175-93-7357","107175-14888"
"6/6/2193","989-28-3705-007-2","","107175-30-8152","107175-14889"
"6/6/2193","989-28-3705-987-7","","107175-61-9609","107175-14889"
"6/6/2193","989-28-79-11297-4","","107175-10-907","107175-14890"
"6/6/2193","989-28-3705-007-2","","107175-78-1010","107175-14890"
"6/6/2193","989-28-79-69807-2","","107175-75-4286","107175-14891"
"6/6/2193","989-28-79-82749-6","","107175-91-5604","107175-14891"
"6/6/2193","989-28-79-69807-2","","107175-46-4628","107175-14892"
"6/6/2193","989-28-79-13871-4","","107175-77-8736","107175-14892"
"6/6/2193","989-28-229-1404-4","","107175-59-7191","107175-14893"
"6/6/2193","989-28-79-13871-4","","107175-83-6752","107175-14893"
"6/6/2193","989-28-229-9769-6","","107175-56-2946","107175-14894"
"6/6/2193","989-28-229-5891-8","","107175-63-9603","107175-14894"
"6/6/2193","989-28-79-23023-4","","107175-39-3655","107175-14895"
"6/6/2193","989-28-79-74374-1","","107175-9-1304","107175-14895"
"6/6/2193","989-28-79-26824-4","","107175-19-7513","107175-14896"
"6/6/2193","989-28-79-23023-4","","107175-88-2113","107175-14896"
"6/6/2193","989-28-79-26824-4","","107175-25-3932","107175-14897"
"6/6/2193","989-28-79-40897-8","","107175-7-4410","107175-14897"
"6/6/2193","989-28-79-26824-4","","107175-70-8425","107175-14898"
"6/6/2193","989-28-3705-222-9","","107175-75-6682","107175-14898"
"6/6/2193","989-28-229-6632-6","","107175-40-5763","107175-14899"
"6/6/2193","989-28-3705-492-6","","107175-63-8116","107175-14899"
"6/6/2193","989-28-3705-007-2","","107175-96-8110","107175-14899"
"6/6/2193","989-28-79-82749-6","","107175-23-6258","107175-14900"
"6/6/2193","989-28-79-01991-4","","107175-53-91","107175-14900"
"6/6/2193","989-28-79-13871-4","","107175-77-8735","107175-14900"
"6/6/2193","989-28-3705-222-9","","107175-17-4904","107175-14901"
"6/6/2193","989-28-79-23023-4","","107175-7-2870","107175-14901"
"6/6/2193","989-28-79-91028-0","","107175-85-7385","107175-14901"
"6/6/2193","989-28-229-6632-6","","107175-15-7048","107175-14902"
"6/6/2193","989-28-79-26824-4","","107175-26-8326","107175-14902"
"6/6/2193","989-28-3705-222-9","","107175-62-5663","107175-14902"
"6/6/2193","989-28-229-7592-2","","107175-91-8687","107175-14902"
"7/6/2193","989-28-79-16826-1","0,15","107176-1-3534","107175-15027"
"7/6/2193","989-28-3705-987-7","","107176-50-9409","107176-14903"
"7/6/2193","989-28-3705-007-2","","107176-97-1762","107176-14904"
"7/6/2193","989-28-3705-054-6","","107176-47-9183","107176-14905"
"7/6/2193","989-28-3705-007-2","","107176-10-3628","107176-14906"
"7/6/2193","989-28-3705-007-2","","107176-51-6887","107176-14907"
"7/6/2193","989-28-3705-987-7","","107176-46-9941","107176-14908"
"7/6/2193","989-28-3705-987-7","","107176-84-1906","107176-14909"
"7/6/2193","989-28-3705-649-4","","107176-26-9157","107176-14910"
"7/6/2193","989-28-3705-007-2","","107176-14-2965","107176-14911"
"7/6/2193","989-28-3705-987-7","","107176-67-2251","107176-14912"
"7/6/2193","989-28-3705-007-2","","107176-27-1004","107176-14913"
"7/6/2193","989-28-3705-987-7","","107176-91-8380","107176-14914"
"7/6/2193","989-28-79-01991-4","","107176-2-703","107176-14915"
"7/6/2193","989-28-79-32105-5","","107176-76-8492","107176-14916"
"7/6/2193","989-28-79-86624-2","","107176-40-4995","107176-14917"
"7/6/2193","989-28-79-45675-7","","107176-57-4053","107176-14918"
"7/6/2193","989-28-79-21991-8","","107176-91-7689","107176-14919"
"7/6/2193","989-28-79-21991-8","","107176-8-4619","107176-14920"
"7/6/2193","989-28-79-01991-4","","107176-5-4754","107176-14921"
"7/6/2193","989-28-79-16826-1","0,15","107176-1-4569","107176-14922"
"7/6/2193","989-28-79-04510-4","","107176-14-9907","107176-14923"
"7/6/2193","989-28-79-21991-8","","107176-85-2213","107176-14924"
"7/6/2193","989-28-79-16826-1","0,15","107176-1-3141","107176-14925"
"7/6/2193","989-28-79-21991-8","","107176-14-6485","107176-14926"
"7/6/2193","989-28-79-04510-4","","107176-31-637","107176-14927"
"7/6/2193","989-28-79-16826-1","","107176-90-2152","107176-14928"
"7/6/2193","989-28-79-18127-7","","107176-66-6281","107176-14929"
"7/6/2193","989-28-79-86624-2","","107176-71-5081","107176-14930"
"7/6/2193","989-28-79-27078-0","","107176-59-435","107176-14931"
"7/6/2193","989-28-79-69807-2","0,13","107176-42-7768","107176-14932"
"7/6/2193","989-28-79-82125-8","","107176-74-3","107176-14933"
"7/6/2193","989-28-79-69807-2","","107176-26-7930","107176-14934"
"7/6/2193","989-28-79-05670-4","","107176-1-3372","107176-14935"
"7/6/2193","989-28-79-69807-2","","107176-99-613","107176-14936"
"7/6/2193","989-28-79-69807-2","","107176-66-9021","107176-14937"
"7/6/2193","989-28-79-69807-2","","107176-66-9020","107176-14938"
"7/6/2193","989-28-79-13871-4","","107176-40-3461","107176-14939"
"7/6/2193","989-28-79-69807-2","0,13","107176-42-7767","107176-14940"
"7/6/2193","989-28-79-69807-2","","107176-50-9176","107176-14941"
"7/6/2193","989-28-79-13871-4","","107176-83-91","107176-14942"
"7/6/2193","989-28-79-69807-2","","107176-99-612","107176-14943"
"7/6/2193","989-28-79-13871-4","","107176-8-6521","107176-14944"
"7/6/2193","989-28-79-69807-2","","107176-30-9837","107176-14945"
"7/6/2193","989-28-79-05670-4","","107176-64-4140","107176-14946"
"7/6/2193","989-28-79-69807-2","","107176-50-9175","107176-14947"
"7/6/2193","989-28-79-13871-4","","107176-8-6520","107176-14948"
"7/6/2193","989-28-79-69807-2","","107176-30-9836","107176-14949"
"7/6/2193","989-28-79-13871-4","","107176-40-3460","107176-14950"
"7/6/2193","989-28-229-6632-6","","107176-39-6733","107176-14951"
"7/6/2193","989-28-229-5891-8","","107176-54-9202","107176-14952"
"7/6/2193","989-28-229-0197-6","0,1","107176-1-8445","107176-14953"
"7/6/2193","989-28-229-6632-6","","107176-82-2637","107176-14954"
"7/6/2193","989-28-229-3157-7","","107176-9-1428","107176-14955"
"7/6/2193","989-28-229-5891-8","","107176-30-1532","107176-14956"
"7/6/2193","989-28-229-9769-6","","107176-57-3485","107176-14957"
"7/6/2193","989-28-229-6632-6","","107176-98-820","107176-14958"
"7/6/2193","989-28-229-9769-6","","107176-82-3228","107176-14959"
"7/6/2193","989-28-229-9769-6","","107176-25-2356","107176-14960"
"7/6/2193","989-28-229-7592-2","","107176-55-3565","107176-14961"
"7/6/2193","989-28-79-13801-1","","107176-62-6788","107176-14962"
"7/6/2193","989-28-79-74374-1","","107176-56-3033","107176-14963"
"7/6/2193","989-28-79-13801-1","","107176-73-4839","107176-14964"
"7/6/2193","989-28-79-23023-4","","107176-34-2279","107176-14965"
"7/6/2193","989-28-79-71565-6","","107176-30-778","107176-14966"
"7/6/2193","989-28-79-13801-1","","107176-97-7542","107176-14967"
